date,row_id,row_name,total_list_size
2025-04-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,502404
2025-04-01,W2U3Z,NHS NORTH WEST LONDON,2913569
2025-04-01,X2C4Y,NHS KIRKLEES,462366
2025-05-01,00L,NHS NORTHUMBERLAND,342139
2025-05-01,00N,NHS SOUTH TYNESIDE,159775
2025-05-01,00P,NHS SUNDERLAND,295413
2025-05-01,00Q,NHS BLACKBURN WITH DARWEN,187904
2025-05-01,00R,NHS BLACKPOOL,178738
2025-05-01,00T,NHS BOLTON,334111
2025-05-01,00V,NHS BURY,212772
2025-05-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194052
2025-05-01,00Y,NHS OLDHAM,269103
2025-05-01,01A,NHS EAST LANCASHIRE,411038
2025-05-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",252652
2025-05-01,01E,NHS GREATER PRESTON,235354
2025-05-01,01F,NHS HALTON,136652
2025-05-01,01G,NHS SALFORD,322808
2025-05-01,01H,NHS NORTH CUMBRIA,336962
2025-05-01,01J,NHS KNOWSLEY,174040
2025-05-01,01K,NHS MORECAMBE BAY,356109
2025-05-01,01T,NHS SOUTH SEFTON,161397
2025-05-01,01V,NHS SOUTHPORT AND FORMBY,128633
2025-05-01,01W,NHS STOCKPORT,329466
2025-05-01,01X,NHS ST HELENS,203836
2025-05-01,01Y,NHS TAMESIDE AND GLOSSOP,228751
2025-05-01,02A,NHS TRAFFORD,249411
2025-05-01,02E,NHS WARRINGTON,230731
2025-05-01,02G,NHS WEST LANCASHIRE,118311
2025-05-01,02H,NHS WIGAN BOROUGH,352341
2025-05-01,02M,NHS FYLDE AND WYRE,187631
2025-05-01,02P,NHS BARNSLEY,270869
2025-05-01,02Q,NHS BASSETLAW,128295
2025-05-01,02T,NHS CALDERDALE,225761
2025-05-01,02X,NHS DONCASTER,340425
2025-05-01,02Y,NHS EAST RIDING OF YORKSHIRE,318424
2025-05-01,03F,NHS HULL,314704
2025-05-01,03H,NHS NORTH EAST LINCOLNSHIRE,174682
2025-05-01,03K,NHS NORTH LINCOLNSHIRE,185698
2025-05-01,03L,NHS ROTHERHAM,275958
2025-05-01,03N,NHS SHEFFIELD,639425
2025-05-01,03Q,NHS VALE OF YORK,251301
2025-05-01,03R,NHS WAKEFIELD,399957
2025-05-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,360687
2025-05-01,04C,NHS LEICESTER CITY,449503
2025-05-01,04V,NHS WEST LEICESTERSHIRE,423795
2025-05-01,04Y,NHS CANNOCK CHASE,140519
2025-05-01,05D,NHS EAST STAFFORDSHIRE,155061
2025-05-01,05G,NHS NORTH STAFFORDSHIRE,230952
2025-05-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,223419
2025-05-01,05V,NHS STAFFORD AND SURROUNDS,156721
2025-05-01,05W,NHS STOKE ON TRENT,300817
2025-05-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1056887
2025-05-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,636262
2025-05-01,06L,NHS IPSWICH AND EAST SUFFOLK,419415
2025-05-01,06N,NHS HERTS VALLEYS,692997
2025-05-01,06Q,NHS MID ESSEX,423888
2025-05-01,06T,NHS NORTH EAST ESSEX,380137
2025-05-01,07G,NHS THURROCK,190581
2025-05-01,07H,NHS WEST ESSEX,336586
2025-05-01,07K,NHS WEST SUFFOLK,280286
2025-05-01,09D,NHS BRIGHTON AND HOVE,332860
2025-05-01,10Q,NHS OXFORDSHIRE,828261
2025-05-01,10R,NHS PORTSMOUTH,235624
2025-05-01,11J,NHS DORSET,831909
2025-05-01,11M,NHS GLOUCESTERSHIRE,696844
2025-05-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,606256
2025-05-01,11X,NHS SOMERSET,607987
2025-05-01,12F,NHS WIRRAL,346148
2025-05-01,13T,NHS NEWCASTLE GATESHEAD,561089
2025-05-01,14L,NHS MANCHESTER,750172
2025-05-01,14Y,NHS BUCKINGHAMSHIRE,596333
2025-05-01,15A,NHS BERKSHIRE WEST,590010
2025-05-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1096876
2025-05-01,15E,NHS BIRMINGHAM AND SOLIHULL,1647783
2025-05-01,15F,NHS LEEDS,943242
2025-05-01,15M,NHS DERBY AND DERBYSHIRE,1142843
2025-05-01,15N,NHS DEVON,1296818
2025-05-01,16C,NHS TEES VALLEY,739707
2025-05-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,833325
2025-05-01,26A,NHS NORFOLK AND WAVENEY,1100086
2025-05-01,27D,NHS CHESHIRE,822880
2025-05-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669631
2025-05-01,36L,NHS SOUTH WEST LONDON,1774382
2025-05-01,42D,NHS NORTH YORKSHIRE,569294
2025-05-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1154920
2025-05-01,70F,NHS WEST SUSSEX,949500
2025-05-01,71E,NHS LINCOLNSHIRE,825319
2025-05-01,72Q,NHS SOUTH EAST LONDON,2122972
2025-05-01,78H,NHS NORTHAMPTONSHIRE,850151
2025-05-01,84H,NHS COUNTY DURHAM,569366
2025-05-01,91Q,NHS KENT AND MEDWAY,2038583
2025-05-01,92A,NHS SURREY HEARTLANDS,1303881
2025-05-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012492
2025-05-01,93C,NHS NORTH CENTRAL LONDON,1836022
2025-05-01,97R,NHS EAST SUSSEX,577239
2025-05-01,99A,NHS LIVERPOOL,598306
2025-05-01,99C,NHS NORTH TYNESIDE,228835
2025-05-01,99E,NHS BASILDON AND BRENTWOOD,295904
2025-05-01,99F,NHS CASTLE POINT AND ROCHFORD,188526
2025-05-01,99G,NHS SOUTHEND,196407
2025-05-01,A3A8R,NHS NORTH EAST LONDON,2477185
2025-05-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1118283
2025-05-01,D2P2L,NHS BLACK COUNTRY,1342631
2025-05-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1930511
2025-05-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1147330
2025-05-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",536716
2025-05-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,502392
2025-05-01,W2U3Z,NHS NORTH WEST LONDON,2912162
2025-05-01,X2C4Y,NHS KIRKLEES,462392
2025-06-01,00L,NHS NORTHUMBERLAND,342463
2025-06-01,00N,NHS SOUTH TYNESIDE,159684
2025-06-01,00P,NHS SUNDERLAND,295380
2025-06-01,00Q,NHS BLACKBURN WITH DARWEN,188060
2025-06-01,00R,NHS BLACKPOOL,178791
2025-06-01,00T,NHS BOLTON,334366
2025-06-01,00V,NHS BURY,212725
2025-06-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194248
2025-06-01,00Y,NHS OLDHAM,269252
2025-06-01,01A,NHS EAST LANCASHIRE,411211
2025-06-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",252803
2025-06-01,01E,NHS GREATER PRESTON,235640
2025-06-01,01F,NHS HALTON,136616
2025-06-01,01G,NHS SALFORD,323271
2025-06-01,01H,NHS NORTH CUMBRIA,337202
2025-06-01,01J,NHS KNOWSLEY,174012
2025-06-01,01K,NHS MORECAMBE BAY,356073
2025-06-01,01T,NHS SOUTH SEFTON,161482
2025-06-01,01V,NHS SOUTHPORT AND FORMBY,128717
2025-06-01,01W,NHS STOCKPORT,329746
2025-06-01,01X,NHS ST HELENS,203946
2025-06-01,01Y,NHS TAMESIDE AND GLOSSOP,228810
2025-06-01,02A,NHS TRAFFORD,249404
2025-06-01,02E,NHS WARRINGTON,230829
2025-06-01,02G,NHS WEST LANCASHIRE,118408
2025-06-01,02H,NHS WIGAN BOROUGH,352346
2025-06-01,02M,NHS FYLDE AND WYRE,187530
2025-06-01,02P,NHS BARNSLEY,270788
2025-06-01,02Q,NHS BASSETLAW,128415
2025-06-01,02T,NHS CALDERDALE,225670
2025-06-01,02X,NHS DONCASTER,340525
2025-06-01,02Y,NHS EAST RIDING OF YORKSHIRE,318570
2025-06-01,03F,NHS HULL,314609
2025-06-01,03H,NHS NORTH EAST LINCOLNSHIRE,174710
2025-06-01,03K,NHS NORTH LINCOLNSHIRE,185764
2025-06-01,03L,NHS ROTHERHAM,276225
2025-06-01,03N,NHS SHEFFIELD,637226
2025-06-01,03Q,NHS VALE OF YORK,250939
2025-06-01,03R,NHS WAKEFIELD,400054
2025-06-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,360895
2025-06-01,04C,NHS LEICESTER CITY,449374
2025-06-01,04V,NHS WEST LEICESTERSHIRE,423964
2025-06-01,04Y,NHS CANNOCK CHASE,140549
2025-06-01,05D,NHS EAST STAFFORDSHIRE,155137
2025-06-01,05G,NHS NORTH STAFFORDSHIRE,231081
2025-06-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,223470
2025-06-01,05V,NHS STAFFORD AND SURROUNDS,156782
2025-06-01,05W,NHS STOKE ON TRENT,300851
2025-06-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1057448
2025-06-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,636511
2025-06-01,06L,NHS IPSWICH AND EAST SUFFOLK,419643
2025-06-01,06N,NHS HERTS VALLEYS,693406
2025-06-01,06Q,NHS MID ESSEX,424287
2025-06-01,06T,NHS NORTH EAST ESSEX,380252
2025-06-01,07G,NHS THURROCK,190668
2025-06-01,07H,NHS WEST ESSEX,336972
2025-06-01,07K,NHS WEST SUFFOLK,280395
2025-06-01,09D,NHS BRIGHTON AND HOVE,332434
2025-06-01,10Q,NHS OXFORDSHIRE,828298
2025-06-01,10R,NHS PORTSMOUTH,235515
2025-06-01,11J,NHS DORSET,831824
2025-06-01,11M,NHS GLOUCESTERSHIRE,697163
2025-06-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,606182
2025-06-01,11X,NHS SOMERSET,608167
2025-06-01,12F,NHS WIRRAL,346314
2025-06-01,13T,NHS NEWCASTLE GATESHEAD,560646
2025-06-01,14L,NHS MANCHESTER,750373
2025-06-01,14Y,NHS BUCKINGHAMSHIRE,596982
2025-06-01,15A,NHS BERKSHIRE WEST,590206
2025-06-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1096832
2025-06-01,15E,NHS BIRMINGHAM AND SOLIHULL,1647901
2025-06-01,15F,NHS LEEDS,942849
2025-06-01,15M,NHS DERBY AND DERBYSHIRE,1143334
2025-06-01,15N,NHS DEVON,1296748
2025-06-01,16C,NHS TEES VALLEY,739802
2025-06-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,833606
2025-06-01,26A,NHS NORFOLK AND WAVENEY,1100278
2025-06-01,27D,NHS CHESHIRE,823205
2025-06-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669712
2025-06-01,36L,NHS SOUTH WEST LONDON,1775612
2025-06-01,42D,NHS NORTH YORKSHIRE,569483
2025-06-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1154474
2025-06-01,70F,NHS WEST SUSSEX,949691
2025-06-01,71E,NHS LINCOLNSHIRE,825555
2025-06-01,72Q,NHS SOUTH EAST LONDON,2123136
2025-06-01,78H,NHS NORTHAMPTONSHIRE,850643
2025-06-01,84H,NHS COUNTY DURHAM,569459
2025-06-01,91Q,NHS KENT AND MEDWAY,2039691
2025-06-01,92A,NHS SURREY HEARTLANDS,1304144
2025-06-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012666
2025-06-01,93C,NHS NORTH CENTRAL LONDON,1836133
2025-06-01,97R,NHS EAST SUSSEX,577340
2025-06-01,99A,NHS LIVERPOOL,598261
2025-06-01,99C,NHS NORTH TYNESIDE,228903
2025-06-01,99E,NHS BASILDON AND BRENTWOOD,296134
2025-06-01,99F,NHS CASTLE POINT AND ROCHFORD,188594
2025-06-01,99G,NHS SOUTHEND,196494
2025-06-01,A3A8R,NHS NORTH EAST LONDON,2479337
2025-06-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1117806
2025-06-01,D2P2L,NHS BLACK COUNTRY,1343070
2025-06-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1930460
2025-06-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1147879
2025-06-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",536935
2025-06-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,502658
2025-06-01,W2U3Z,NHS NORTH WEST LONDON,2916512
2025-06-01,X2C4Y,NHS KIRKLEES,462521
2025-07-01,00L,NHS NORTHUMBERLAND,342705
2025-07-01,00N,NHS SOUTH TYNESIDE,159668
2025-07-01,00P,NHS SUNDERLAND,295323
2025-07-01,00Q,NHS BLACKBURN WITH DARWEN,188106
2025-07-01,00R,NHS BLACKPOOL,178790
2025-07-01,00T,NHS BOLTON,334470
2025-07-01,00V,NHS BURY,212757
2025-07-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194489
2025-07-01,00Y,NHS OLDHAM,269203
2025-07-01,01A,NHS EAST LANCASHIRE,411439
2025-07-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253166
2025-07-01,01E,NHS GREATER PRESTON,235945
2025-07-01,01F,NHS HALTON,136426
2025-07-01,01G,NHS SALFORD,323503
2025-07-01,01H,NHS NORTH CUMBRIA,337235
2025-07-01,01J,NHS KNOWSLEY,174078
2025-07-01,01K,NHS MORECAMBE BAY,355803
2025-07-01,01T,NHS SOUTH SEFTON,161534
2025-07-01,01V,NHS SOUTHPORT AND FORMBY,128818
2025-07-01,01W,NHS STOCKPORT,330030
2025-07-01,01X,NHS ST HELENS,204108
2025-07-01,01Y,NHS TAMESIDE AND GLOSSOP,229020
2025-07-01,02A,NHS TRAFFORD,249346
2025-07-01,02E,NHS WARRINGTON,230786
2025-07-01,02G,NHS WEST LANCASHIRE,118370
2025-07-01,02H,NHS WIGAN BOROUGH,352624
2025-07-01,02M,NHS FYLDE AND WYRE,187699
2025-07-01,02P,NHS BARNSLEY,270759
2025-07-01,02Q,NHS BASSETLAW,128549
2025-07-01,02T,NHS CALDERDALE,225807
2025-07-01,02X,NHS DONCASTER,340736
2025-07-01,02Y,NHS EAST RIDING OF YORKSHIRE,318867
2025-07-01,03F,NHS HULL,314499
2025-07-01,03H,NHS NORTH EAST LINCOLNSHIRE,174643
2025-07-01,03K,NHS NORTH LINCOLNSHIRE,185722
2025-07-01,03L,NHS ROTHERHAM,276426
2025-07-01,03N,NHS SHEFFIELD,636455
2025-07-01,03Q,NHS VALE OF YORK,250084
2025-07-01,03R,NHS WAKEFIELD,400187
2025-07-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,361186
2025-07-01,04C,NHS LEICESTER CITY,449184
2025-07-01,04V,NHS WEST LEICESTERSHIRE,423863
2025-07-01,04Y,NHS CANNOCK CHASE,140722
2025-07-01,05D,NHS EAST STAFFORDSHIRE,155237
2025-07-01,05G,NHS NORTH STAFFORDSHIRE,230909
2025-07-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,223671
2025-07-01,05V,NHS STAFFORD AND SURROUNDS,156936
2025-07-01,05W,NHS STOKE ON TRENT,300833
2025-07-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1058018
2025-07-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,636785
2025-07-01,06L,NHS IPSWICH AND EAST SUFFOLK,419942
2025-07-01,06N,NHS HERTS VALLEYS,693750
2025-07-01,06Q,NHS MID ESSEX,424552
2025-07-01,06T,NHS NORTH EAST ESSEX,380383
2025-07-01,07G,NHS THURROCK,190795
2025-07-01,07H,NHS WEST ESSEX,337299
2025-07-01,07K,NHS WEST SUFFOLK,280608
2025-07-01,09D,NHS BRIGHTON AND HOVE,332029
2025-07-01,10Q,NHS OXFORDSHIRE,828209
2025-07-01,10R,NHS PORTSMOUTH,235321
2025-07-01,11J,NHS DORSET,831490
2025-07-01,11M,NHS GLOUCESTERSHIRE,697336
2025-07-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,605908
2025-07-01,11X,NHS SOMERSET,608250
2025-07-01,12F,NHS WIRRAL,346493
2025-07-01,13T,NHS NEWCASTLE GATESHEAD,560085
2025-07-01,14L,NHS MANCHESTER,750068
2025-07-01,14Y,NHS BUCKINGHAMSHIRE,597571
2025-07-01,15A,NHS BERKSHIRE WEST,589917
2025-07-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1096382
2025-07-01,15E,NHS BIRMINGHAM AND SOLIHULL,1647732
2025-07-01,15F,NHS LEEDS,941075
2025-07-01,15M,NHS DERBY AND DERBYSHIRE,1143844
2025-07-01,15N,NHS DEVON,1296182
2025-07-01,16C,NHS TEES VALLEY,739895
2025-07-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,834084
2025-07-01,26A,NHS NORFOLK AND WAVENEY,1100529
2025-07-01,27D,NHS CHESHIRE,823428
2025-07-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669795
2025-07-01,36L,NHS SOUTH WEST LONDON,1776801
2025-07-01,42D,NHS NORTH YORKSHIRE,569963
2025-07-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1153513
2025-07-01,70F,NHS WEST SUSSEX,950301
2025-07-01,71E,NHS LINCOLNSHIRE,826094
2025-07-01,72Q,NHS SOUTH EAST LONDON,2123712
2025-07-01,78H,NHS NORTHAMPTONSHIRE,851219
2025-07-01,84H,NHS COUNTY DURHAM,569295
2025-07-01,91Q,NHS KENT AND MEDWAY,2040391
2025-07-01,92A,NHS SURREY HEARTLANDS,1304422
2025-07-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012652
2025-07-01,93C,NHS NORTH CENTRAL LONDON,1836050
2025-07-01,97R,NHS EAST SUSSEX,577266
2025-07-01,99A,NHS LIVERPOOL,597829
2025-07-01,99C,NHS NORTH TYNESIDE,228971
2025-07-01,99E,NHS BASILDON AND BRENTWOOD,296251
2025-07-01,99F,NHS CASTLE POINT AND ROCHFORD,188608
2025-07-01,99G,NHS SOUTHEND,196594
2025-07-01,A3A8R,NHS NORTH EAST LONDON,2482417
2025-07-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1117300
2025-07-01,D2P2L,NHS BLACK COUNTRY,1343634
2025-07-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1930641
2025-07-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1148492
2025-07-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",537450
2025-07-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503097
2025-07-01,W2U3Z,NHS NORTH WEST LONDON,2918938
2025-07-01,X2C4Y,NHS KIRKLEES,462515
2025-08-01,00L,NHS NORTHUMBERLAND,343192
2025-08-01,00N,NHS SOUTH TYNESIDE,159622
2025-08-01,00P,NHS SUNDERLAND,295299
2025-08-01,00Q,NHS BLACKBURN WITH DARWEN,188393
2025-08-01,00R,NHS BLACKPOOL,178896
2025-08-01,00T,NHS BOLTON,334615
2025-08-01,00V,NHS BURY,212766
2025-08-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194736
2025-08-01,00Y,NHS OLDHAM,269276
2025-08-01,01A,NHS EAST LANCASHIRE,411884
2025-08-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253387
2025-08-01,01E,NHS GREATER PRESTON,236214
2025-08-01,01F,NHS HALTON,136318
2025-08-01,01G,NHS SALFORD,323685
2025-08-01,01H,NHS NORTH CUMBRIA,337553
2025-08-01,01J,NHS KNOWSLEY,174170
2025-08-01,01K,NHS MORECAMBE BAY,355313
2025-08-01,01T,NHS SOUTH SEFTON,161630
2025-08-01,01V,NHS SOUTHPORT AND FORMBY,128947
2025-08-01,01W,NHS STOCKPORT,330434
2025-08-01,01X,NHS ST HELENS,204155
2025-08-01,01Y,NHS TAMESIDE AND GLOSSOP,229160
2025-08-01,02A,NHS TRAFFORD,249518
2025-08-01,02E,NHS WARRINGTON,230853
2025-08-01,02G,NHS WEST LANCASHIRE,118392
2025-08-01,02H,NHS WIGAN BOROUGH,352871
2025-08-01,02M,NHS FYLDE AND WYRE,187806
2025-08-01,02P,NHS BARNSLEY,270824
2025-08-01,02Q,NHS BASSETLAW,128753
2025-08-01,02T,NHS CALDERDALE,225916
2025-08-01,02X,NHS DONCASTER,341081
2025-08-01,02Y,NHS EAST RIDING OF YORKSHIRE,319402
2025-08-01,03F,NHS HULL,314316
2025-08-01,03H,NHS NORTH EAST LINCOLNSHIRE,174688
2025-08-01,03K,NHS NORTH LINCOLNSHIRE,185722
2025-08-01,03L,NHS ROTHERHAM,276717
2025-08-01,03N,NHS SHEFFIELD,635534
2025-08-01,03Q,NHS VALE OF YORK,248827
2025-08-01,03R,NHS WAKEFIELD,400431
2025-08-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,361637
2025-08-01,04C,NHS LEICESTER CITY,448600
2025-08-01,04V,NHS WEST LEICESTERSHIRE,423587
2025-08-01,04Y,NHS CANNOCK CHASE,140756
2025-08-01,05D,NHS EAST STAFFORDSHIRE,155347
2025-08-01,05G,NHS NORTH STAFFORDSHIRE,230849
2025-08-01,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA,223843
2025-08-01,05V,NHS STAFFORD AND SURROUNDS,157068
2025-08-01,05W,NHS STOKE ON TRENT,301184
2025-08-01,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH,1058406
2025-08-01,06K,NHS EAST AND NORTH HERTFORDSHIRE,637139
2025-08-01,06L,NHS IPSWICH AND EAST SUFFOLK,420384
2025-08-01,06N,NHS HERTS VALLEYS,694302
2025-08-01,06Q,NHS MID ESSEX,425381
2025-08-01,06T,NHS NORTH EAST ESSEX,380672
2025-08-01,07G,NHS THURROCK,190623
2025-08-01,07H,NHS WEST ESSEX,337695
2025-08-01,07K,NHS WEST SUFFOLK,280769
2025-08-01,09D,NHS BRIGHTON AND HOVE,331376
2025-08-01,10Q,NHS OXFORDSHIRE,827923
2025-08-01,10R,NHS PORTSMOUTH,235003
2025-08-01,11J,NHS DORSET,831753
2025-08-01,11M,NHS GLOUCESTERSHIRE,697750
2025-08-01,11N,NHS CORNWALL AND THE ISLES OF SCILLY,605857
2025-08-01,11X,NHS SOMERSET,608706
2025-08-01,12F,NHS WIRRAL,346652
2025-08-01,13T,NHS NEWCASTLE GATESHEAD,559347
2025-08-01,14L,NHS MANCHESTER,749112
2025-08-01,14Y,NHS BUCKINGHAMSHIRE,598312
2025-08-01,15A,NHS BERKSHIRE WEST,590230
2025-08-01,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE",1096028
2025-08-01,15E,NHS BIRMINGHAM AND SOLIHULL,1647789
2025-08-01,15F,NHS LEEDS,939949
2025-08-01,15M,NHS DERBY AND DERBYSHIRE,1144618
2025-08-01,15N,NHS DEVON,1295988
2025-08-01,16C,NHS TEES VALLEY,740229
2025-08-01,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE,834480
2025-08-01,26A,NHS NORFOLK AND WAVENEY,1100991
2025-08-01,27D,NHS CHESHIRE,824196
2025-08-01,36J,NHS BRADFORD DISTRICT AND CRAVEN,669943
2025-08-01,36L,NHS SOUTH WEST LONDON,1777861
2025-08-01,42D,NHS NORTH YORKSHIRE,570643
2025-08-01,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE,1152462
2025-08-01,70F,NHS WEST SUSSEX,950821
2025-08-01,71E,NHS LINCOLNSHIRE,826719
2025-08-01,72Q,NHS SOUTH EAST LONDON,2124282
2025-08-01,78H,NHS NORTHAMPTONSHIRE,851911
2025-08-01,84H,NHS COUNTY DURHAM,568833
2025-08-01,91Q,NHS KENT AND MEDWAY,2041764
2025-08-01,92A,NHS SURREY HEARTLANDS,1304674
2025-08-01,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE",1012628
2025-08-01,93C,NHS NORTH CENTRAL LONDON,1835876
2025-08-01,97R,NHS EAST SUSSEX,577479
2025-08-01,99A,NHS LIVERPOOL,597464
2025-08-01,99C,NHS NORTH TYNESIDE,229162
2025-08-01,99E,NHS BASILDON AND BRENTWOOD,296521
2025-08-01,99F,NHS CASTLE POINT AND ROCHFORD,188845
2025-08-01,99G,NHS SOUTHEND,196636
2025-08-01,A3A8R,NHS NORTH EAST LONDON,2483937
2025-08-01,B2M3M,NHS COVENTRY AND WARWICKSHIRE,1117432
2025-08-01,D2P2L,NHS BLACK COUNTRY,1343822
2025-08-01,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT",1930696
2025-08-01,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES",1149758
2025-08-01,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN",537752
2025-08-01,U2G6B,NHS THAMES VALLEY ICB - U2G6B,503704
2025-08-01,W2U3Z,NHS NORTH WEST LONDON,2921090
2025-08-01,X2C4Y,NHS KIRKLEES,462524
2025-09-01,00L,NHS NORTHUMBERLAND,343582
2025-09-01,00N,NHS SOUTH TYNESIDE,159600
2025-09-01,00P,NHS SUNDERLAND,295229
2025-09-01,00Q,NHS BLACKBURN WITH DARWEN,188582
2025-09-01,00R,NHS BLACKPOOL,178938
2025-09-01,00T,NHS BOLTON,334777
2025-09-01,00V,NHS BURY,212825
2025-09-01,00X,NHS CHORLEY AND SOUTH RIBBLE,194922
2025-09-01,00Y,NHS OLDHAM,269283
2025-09-01,01A,NHS EAST LANCASHIRE,411907
2025-09-01,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE",253554
2025-09-01,01E,NHS GREATER PRESTON,236276
2025-09-01,01F,NHS HALTON,136231
2025-09-01,01G,NHS SALFORD,323958
2025-09-01,01H,NHS NORTH CUMBRIA,337614
2025-09-01,01J,NHS KNOWSLEY,174292
2025-09-01,01K,NHS MORECAMBE BAY,354921
2025-09-01,01T,NHS SOUTH SEFTON,161742
2025-09-01,01V,NHS SOUTHPORT AND FORMBY,129105
2025-09-01,01W,NHS STOCKPORT,330712
2025-09-01,01X,NHS ST HELENS,204314
2025-09-01,01Y,NHS TAMESIDE AND GLOSSOP,228835
2025-09-01,02A,NHS TRAFFORD,249553
2025-09-01,02E,NHS WARRINGTON,231048
2025-09-01,02G,NHS WEST LANCASHIRE,118269
2025-09-01,02H,NHS WIGAN BOROUGH,352934
2025-09-01,02M,NHS FYLDE AND WYRE,187981
2025-09-01,02P,NHS BARNSLEY,270718
2025-09-01,02Q,NHS BASSETLAW,128853
2025-09-01,02T,NHS CALDERDALE,226035
2025-09-01,02X,NHS DONCASTER,341354
2025-09-01,02Y,NHS EAST RIDING OF YORKSHIRE,319685
2025-09-01,03F,NHS HULL,314137
2025-09-01,03H,NHS NORTH EAST LINCOLNSHIRE,174791
2025-09-01,03K,NHS NORTH LINCOLNSHIRE,185761
2025-09-01,03L,NHS ROTHERHAM,276861
2025-09-01,03N,NHS SHEFFIELD,634870
2025-09-01,03Q,NHS VALE OF YORK,248404
2025-09-01,03R,NHS WAKEFIELD,400682
2025-09-01,03W,NHS EAST LEICESTERSHIRE AND RUTLAND,362002
2025-09-01,04C,NHS LEICESTER CITY,447786
