actual_cost,date,items,quantity,row_id,row_name
3177623.4,2025-01-01,335532,26748149.1,10R,NHS PORTSMOUTH
12456518.64,2025-01-01,1494839,112562525.39999995,11J,NHS DORSET
9380453.97,2025-01-01,1268273,66709573.500000015,11M,NHS GLOUCESTERSHIRE
9782435.87,2025-01-01,1296420,81220629.4,11N,NHS CORNWALL AND THE ISLES OF SCILLY
8541147.86,2025-01-01,1025700,73198798.79999998,11X,NHS SOMERSET
6612736.74,2025-01-01,739888,67878630.4,12F,NHS WIRRAL
7804791.23,2025-01-01,1234638,88911029.9,13T,NHS NEWCASTLE GATESHEAD
9705925.76,2025-01-01,1209348,121090586.49999999,14L,NHS MANCHESTER
7318118.23,2025-01-01,795604,69069496.89999999,14Y,NHS BUCKINGHAMSHIRE
6754703.18,2025-01-01,757517,58537254.00000001,15A,NHS BERKSHIRE WEST
12842235.59,2025-01-01,1448680,114405045.50000001,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
22222491.89,2025-01-01,2363309,284936359.3,15E,NHS BIRMINGHAM AND SOLIHULL
12453632.65,2025-01-01,1514993,122618696.29999995,15F,NHS LEEDS
15848541.46,2025-01-01,1978139,171529905.9,15M,NHS DERBY AND DERBYSHIRE
19395839.21,2025-01-01,2456970,172836496.59999996,15N,NHS DEVON
12166291.46,2025-01-01,1688673,117814992.49999999,16C,NHS TEES VALLEY
13149745.05,2025-01-01,1472262,110045245.39999999,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
17791589.56,2025-01-01,2375533,168325304.3,26A,NHS NORFOLK AND WAVENEY
12246523.89,2025-01-01,1534463,122574229.8,27D,NHS CHESHIRE
10106488.89,2025-01-01,1244500,126162501.7,36J,NHS BRADFORD DISTRICT AND CRAVEN
17302753.72,2025-01-01,2192235,162953154.70000005,36L,NHS SOUTH WEST LONDON
9189414.72,2025-01-01,1167580,84238671.9,42D,NHS NORTH YORKSHIRE
15240150.77,2025-01-01,2020305,149980938.50000003,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
13961759.66,2025-01-01,1565109,124163518.89999999,70F,NHS WEST SUSSEX
14959269.06,2025-01-01,2111831,134521622.89999998,71E,NHS LINCOLNSHIRE
20974690.42,2025-01-01,2329071,192634798.09999996,72Q,NHS SOUTH EAST LONDON
10794117.32,2025-01-01,1564514,100586209.7,78H,NHS NORTHAMPTONSHIRE
9819114.25,2025-01-01,1569984,91192423.9,84H,NHS COUNTY DURHAM
28555333.43,2025-01-01,3250912,264603937.7000001,91Q,NHS KENT AND MEDWAY
15789359.62,2025-01-01,1629605,135543936.39999998,92A,NHS SURREY HEARTLANDS
13472638.34,2025-01-01,1764945,121461486.70000002,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
18140396.02,2025-01-01,2232415,196974408.5,93C,NHS NORTH CENTRAL LONDON
9266501.03,2025-01-01,1067012,75911346.6,97R,NHS EAST SUSSEX
9026991.88,2025-01-01,1117101,121055783.70000002,99A,NHS LIVERPOOL
3522724.81,2025-01-01,529175,37509597.7,99C,NHS NORTH TYNESIDE
3929712.24,2025-01-01,414151,31339001.799999997,99E,NHS BASILDON AND BRENTWOOD
3097874.19,2025-01-01,309847,22314028.9,99F,NHS CASTLE POINT AND ROCHFORD
3030236.36,2025-01-01,312837,21709350.200000003,99G,NHS SOUTHEND
25084663.55,2025-01-01,3295910,302136708.00000024,A3A8R,NHS NORTH EAST LONDON
14962338.94,2025-01-01,1871751,136709728.40000004,B2M3M,NHS COVENTRY AND WARWICKSHIRE
21872817.11,2025-01-01,2393515,251750381.70000002,D2P2L,NHS BLACK COUNTRY
183633.12,2025-01-01,19129,1049831.0,D4U1Y,NHS FRIMLEY
28239573.57,2025-01-01,3016792,228556696.29999995,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
13771764.64,2025-01-01,1551032,128714101.1,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
8214227.3,2025-01-01,909005,81182434.9,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5349739.95,2025-01-01,601909,51565678.199999996,U2G6B,NHS THAMES VALLEY ICB - U2G6B
25676944.5,2025-01-01,3311918,249438702.90000013,W2U3Z,NHS NORTH WEST LONDON
6869768.53,2025-01-01,897248,73094253.39999999,X2C4Y,NHS KIRKLEES
5156931.53,2025-02-01,778618,50079521.900000006,00L,NHS NORTHUMBERLAND
2298351.64,2025-02-01,362132,24051425.5,00N,NHS SOUTH TYNESIDE
4369433.82,2025-02-01,722380,44701026.2,00P,NHS SUNDERLAND
2223918.97,2025-02-01,306457,23079798.5,00Q,NHS BLACKBURN WITH DARWEN
2990253.72,2025-02-01,406290,27427257.1,00R,NHS BLACKPOOL
4171393.67,2025-02-01,520896,46036468.0,00T,NHS BOLTON
2915735.45,2025-02-01,325240,32251554.4,00V,NHS BURY
2619276.14,2025-02-01,308108,26780844.1,00X,NHS CHORLEY AND SOUTH RIBBLE
3591272.85,2025-02-01,450279,42475182.5,00Y,NHS OLDHAM
5471143.26,2025-02-01,695709,49892951.8,01A,NHS EAST LANCASHIRE
3530954.41,2025-02-01,398551,40198161.3,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
2918798.78,2025-02-01,368115,32786223.3,01E,NHS GREATER PRESTON
2166981.85,2025-02-01,257563,21897437.6,01F,NHS HALTON
3766991.05,2025-02-01,515142,42166823.00000001,01G,NHS SALFORD
4927726.76,2025-02-01,641468,43698971.099999994,01H,NHS NORTH CUMBRIA
2904181.37,2025-02-01,361172,33981152.9,01J,NHS KNOWSLEY
4664500.09,2025-02-01,607861,44555535.900000006,01K,NHS MORECAMBE BAY
2724663.32,2025-02-01,331237,33336604.599999994,01T,NHS SOUTH SEFTON
1939975.45,2025-02-01,267632,21255827.6,01V,NHS SOUTHPORT AND FORMBY
4624866.56,2025-02-01,579095,52060863.99999999,01W,NHS STOCKPORT
3336441.98,2025-02-01,425603,37570873.800000004,01X,NHS ST HELENS
3530069.8,2025-02-01,439245,38781720.90000002,01Y,NHS TAMESIDE AND GLOSSOP
3210108.44,2025-02-01,420776,35360682.7,02A,NHS TRAFFORD
3127646.55,2025-02-01,347672,30115476.3,02E,NHS WARRINGTON
1753989.93,2025-02-01,200060,19338775.500000004,02G,NHS WEST LANCASHIRE
5668363.75,2025-02-01,620304,60978693.3,02H,NHS WIGAN BOROUGH
3173291.15,2025-02-01,424558,29779113.300000004,02M,NHS FYLDE AND WYRE
4030102.52,2025-02-01,645598,43432934.5,02P,NHS BARNSLEY
1748844.83,2025-02-01,261917,16397565.3,02Q,NHS BASSETLAW
3069157.04,2025-02-01,425270,31070285.5,02T,NHS CALDERDALE
4843447.0,2025-02-01,642682,42851280.3,02X,NHS DONCASTER
5069889.89,2025-02-01,674460,48945587.6,02Y,NHS EAST RIDING OF YORKSHIRE
4149947.57,2025-02-01,573844,45074687.1,03F,NHS HULL
2644365.31,2025-02-01,344465,25608173.1,03H,NHS NORTH EAST LINCOLNSHIRE
3044761.46,2025-02-01,427516,29979937.0,03K,NHS NORTH LINCOLNSHIRE
3777032.21,2025-02-01,552505,29776689.400000002,03L,NHS ROTHERHAM
7916972.73,2025-02-01,1170648,81643103.59999998,03N,NHS SHEFFIELD
3037774.52,2025-02-01,348623,27663454.4,03Q,NHS VALE OF YORK
5931076.63,2025-02-01,713792,61155544.3,03R,NHS WAKEFIELD
5021188.7,2025-02-01,570593,44861249.2,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5178347.49,2025-02-01,609611,57313001.199999996,04C,NHS LEICESTER CITY
5657839.51,2025-02-01,704049,51404142.599999994,04V,NHS WEST LEICESTERSHIRE
2205998.0,2025-02-01,253313,24929590.3,04Y,NHS CANNOCK CHASE
1973194.58,2025-02-01,244392,20338987.5,05D,NHS EAST STAFFORDSHIRE
3748670.42,2025-02-01,443157,41570645.0,05G,NHS NORTH STAFFORDSHIRE
2944967.61,2025-02-01,356307,30457788.8,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2325935.65,2025-02-01,272542,25045070.6,05V,NHS STAFFORD AND SURROUNDS
4495903.06,2025-02-01,537564,56136272.9,05W,NHS STOKE ON TRENT
11856697.11,2025-02-01,1583301,104566892.40000002,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7208447.12,2025-02-01,939129,59351801.099999994,06K,NHS EAST AND NORTH HERTFORDSHIRE
5249907.79,2025-02-01,730027,50138085.5,06L,NHS IPSWICH AND EAST SUFFOLK
6963861.79,2025-02-01,823401,61152322.599999994,06N,NHS HERTS VALLEYS
5037417.6,2025-02-01,680251,40014476.9,06Q,NHS MID ESSEX
5605220.19,2025-02-01,741825,52914752.1,06T,NHS NORTH EAST ESSEX
2179702.0,2025-02-01,261931,17804045.7,07G,NHS THURROCK
3961826.58,2025-02-01,525478,33378206.400000002,07H,NHS WEST ESSEX
4106425.5,2025-02-01,556866,32587876.9,07K,NHS WEST SUFFOLK
3537460.5,2025-02-01,402111,27533912.999999996,09D,NHS BRIGHTON AND HOVE
8544635.05,2025-02-01,1025649,75667217.1,10Q,NHS OXFORDSHIRE
2806606.14,2025-02-01,299100,23364780.7,10R,NHS PORTSMOUTH
10914971.48,2025-02-01,1317246,99490942.8,11J,NHS DORSET
8387282.72,2025-02-01,1130854,59345023.5,11M,NHS GLOUCESTERSHIRE
8738462.26,2025-02-01,1150642,72566411.09999998,11N,NHS CORNWALL AND THE ISLES OF SCILLY
7638819.38,2025-02-01,912764,64587107.699999996,11X,NHS SOMERSET
6134807.89,2025-02-01,696198,64390310.099999994,12F,NHS WIRRAL
6871755.94,2025-02-01,1091799,76708068.5,13T,NHS NEWCASTLE GATESHEAD
8661048.36,2025-02-01,1066029,107863891.2,14L,NHS MANCHESTER
6718131.55,2025-02-01,721828,60802475.5,14Y,NHS BUCKINGHAMSHIRE
5939302.92,2025-02-01,671232,50666336.6,15A,NHS BERKSHIRE WEST
11210446.55,2025-02-01,1258722,100338313.0,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
19607931.67,2025-02-01,2079648,244194560.90000004,15E,NHS BIRMINGHAM AND SOLIHULL
11046314.85,2025-02-01,1339622,107471932.69999999,15F,NHS LEEDS
14066764.96,2025-02-01,1750221,149611879.29999998,15M,NHS DERBY AND DERBYSHIRE
17252552.06,2025-02-01,2180875,155018633.39999998,15N,NHS DEVON
10727963.29,2025-02-01,1505918,103716664.49999997,16C,NHS TEES VALLEY
11580609.94,2025-02-01,1296617,96698898.7,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
15759087.56,2025-02-01,2105126,148103561.6,26A,NHS NORFOLK AND WAVENEY
11044265.48,2025-02-01,1384113,108698270.7,27D,NHS CHESHIRE
9100896.32,2025-02-01,1105647,110203623.60000001,36J,NHS BRADFORD DISTRICT AND CRAVEN
15500159.64,2025-02-01,1998305,144238837.09999996,36L,NHS SOUTH WEST LONDON
8425347.68,2025-02-01,1071385,75840980.30000003,42D,NHS NORTH YORKSHIRE
13356658.14,2025-02-01,1760605,131488605.5,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
12397565.2,2025-02-01,1376093,108080728.10000002,70F,NHS WEST SUSSEX
13236089.17,2025-02-01,1877506,118954179.29999998,71E,NHS LINCOLNSHIRE
18751872.31,2025-02-01,2100722,170994704.3,72Q,NHS SOUTH EAST LONDON
9539117.69,2025-02-01,1368911,88121218.19999999,78H,NHS NORTHAMPTONSHIRE
8679606.27,2025-02-01,1383134,80182039.5,84H,NHS COUNTY DURHAM
25459931.49,2025-02-01,2882939,235134268.0000001,91Q,NHS KENT AND MEDWAY
14062526.95,2025-02-01,1455077,120808462.00000001,92A,NHS SURREY HEARTLANDS
11946038.55,2025-02-01,1566472,108594408.29999998,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
16084814.79,2025-02-01,1965270,173667787.89999995,93C,NHS NORTH CENTRAL LONDON
8374785.42,2025-02-01,966054,66065543.499999985,97R,NHS EAST SUSSEX
8251075.97,2025-02-01,1006747,108684026.00000001,99A,NHS LIVERPOOL
3131075.19,2025-02-01,480720,31994079.7,99C,NHS NORTH TYNESIDE
3461526.28,2025-02-01,362610,28010857.5,99E,NHS BASILDON AND BRENTWOOD
2760256.0,2025-02-01,274663,19699092.599999994,99F,NHS CASTLE POINT AND ROCHFORD
2715106.58,2025-02-01,277900,19797562.800000004,99G,NHS SOUTHEND
22870199.73,2025-02-01,2997795,270241351.9000001,A3A8R,NHS NORTH EAST LONDON
13277653.15,2025-02-01,1665384,122279894.70000003,B2M3M,NHS COVENTRY AND WARWICKSHIRE
19137602.24,2025-02-01,2109267,215712696.80000004,D2P2L,NHS BLACK COUNTRY
181929.46,2025-02-01,18009,1037479.0,D4U1Y,NHS FRIMLEY
25433458.37,2025-02-01,2704523,204891646.7,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12343102.63,2025-02-01,1382726,113321828.19999999,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7364876.15,2025-02-01,820472,71522548.19999999,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
4816528.11,2025-02-01,544774,46325348.2,U2G6B,NHS THAMES VALLEY ICB - U2G6B
23070365.43,2025-02-01,2983397,225014143.00000006,W2U3Z,NHS NORTH WEST LONDON
6176204.99,2025-02-01,809761,64647049.599999994,X2C4Y,NHS KIRKLEES
5491664.16,2025-03-01,812778,53583597.2,00L,NHS NORTHUMBERLAND
2506321.87,2025-03-01,388086,26261551.3,00N,NHS SOUTH TYNESIDE
4702443.98,2025-03-01,769019,49429589.3,00P,NHS SUNDERLAND
2283369.51,2025-03-01,313764,23919130.099999998,00Q,NHS BLACKBURN WITH DARWEN
3123371.3,2025-03-01,426936,28905283.3,00R,NHS BLACKPOOL
4359063.96,2025-03-01,547052,47893642.400000006,00T,NHS BOLTON
3069008.82,2025-03-01,343813,32606608.1,00V,NHS BURY
2724070.83,2025-03-01,320550,27233646.400000002,00X,NHS CHORLEY AND SOUTH RIBBLE
3823006.88,2025-03-01,481620,44988784.4,00Y,NHS OLDHAM
5902442.55,2025-03-01,748214,53200538.0,01A,NHS EAST LANCASHIRE
3808156.89,2025-03-01,426525,42718859.99999999,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
3084337.23,2025-03-01,385871,34115123.9,01E,NHS GREATER PRESTON
2323255.88,2025-03-01,272844,23975264.6,01F,NHS HALTON
3909029.13,2025-03-01,544460,43446221.0,01G,NHS SALFORD
5272977.87,2025-03-01,681305,46608733.7,01H,NHS NORTH CUMBRIA
3102960.42,2025-03-01,383978,36208979.20000001,01J,NHS KNOWSLEY
5018791.76,2025-03-01,652253,48772767.8,01K,NHS MORECAMBE BAY
2850688.27,2025-03-01,354461,34458606.099999994,01T,NHS SOUTH SEFTON
2035619.79,2025-03-01,283755,22633154.2,01V,NHS SOUTHPORT AND FORMBY
4996490.19,2025-03-01,619822,55318153.7,01W,NHS STOCKPORT
3546152.06,2025-03-01,450538,38751636.49999999,01X,NHS ST HELENS
3750145.31,2025-03-01,466838,41778956.8,01Y,NHS TAMESIDE AND GLOSSOP
3406439.24,2025-03-01,444461,37172608.300000004,02A,NHS TRAFFORD
3317936.16,2025-03-01,368710,31096966.000000004,02E,NHS WARRINGTON
1913283.74,2025-03-01,215606,20276487.6,02G,NHS WEST LANCASHIRE
5958972.24,2025-03-01,653030,63841702.00000001,02H,NHS WIGAN BOROUGH
3307125.05,2025-03-01,446225,30853653.300000004,02M,NHS FYLDE AND WYRE
4208961.6,2025-03-01,671869,44682928.79999999,02P,NHS BARNSLEY
1866308.29,2025-03-01,279286,17400990.5,02Q,NHS BASSETLAW
3315100.65,2025-03-01,456359,33421439.199999996,02T,NHS CALDERDALE
5145556.18,2025-03-01,688452,45539180.7,02X,NHS DONCASTER
5543011.26,2025-03-01,728659,53993846.599999994,02Y,NHS EAST RIDING OF YORKSHIRE
4524021.66,2025-03-01,618806,49071136.099999994,03F,NHS HULL
2835633.99,2025-03-01,366949,28440993.700000003,03H,NHS NORTH EAST LINCOLNSHIRE
3251861.06,2025-03-01,454959,31534669.2,03K,NHS NORTH LINCOLNSHIRE
4076918.2,2025-03-01,595227,31830056.0,03L,NHS ROTHERHAM
8493211.47,2025-03-01,1230433,87771859.7,03N,NHS SHEFFIELD
3248111.9,2025-03-01,372065,29555206.1,03Q,NHS VALE OF YORK
6118498.48,2025-03-01,745928,64642596.79999999,03R,NHS WAKEFIELD
5434974.59,2025-03-01,620913,49174324.0,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5445218.31,2025-03-01,638181,59565508.0,04C,NHS LEICESTER CITY
6158916.4,2025-03-01,762193,55908910.7,04V,NHS WEST LEICESTERSHIRE
2364354.46,2025-03-01,272647,25937334.9,04Y,NHS CANNOCK CHASE
2021125.08,2025-03-01,246335,20768363.5,05D,NHS EAST STAFFORDSHIRE
3975868.19,2025-03-01,474532,42567706.2,05G,NHS NORTH STAFFORDSHIRE
3121077.7,2025-03-01,370666,32358823.3,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2443440.06,2025-03-01,283881,26227787.7,05V,NHS STAFFORD AND SURROUNDS
4964978.2,2025-03-01,588329,61510543.4,05W,NHS STOKE ON TRENT
12838792.84,2025-03-01,1686414,115420692.70000002,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7621888.0,2025-03-01,996042,63121630.3,06K,NHS EAST AND NORTH HERTFORDSHIRE
5834733.14,2025-03-01,793606,56331029.3,06L,NHS IPSWICH AND EAST SUFFOLK
7362598.9,2025-03-01,860402,63970977.599999994,06N,NHS HERTS VALLEYS
5439136.43,2025-03-01,727018,43118022.50000001,06Q,NHS MID ESSEX
6023921.02,2025-03-01,787528,56889828.900000006,06T,NHS NORTH EAST ESSEX
2333357.78,2025-03-01,277178,18990904.7,07G,NHS THURROCK
4247789.59,2025-03-01,559295,36620292.2,07H,NHS WEST ESSEX
4438795.35,2025-03-01,595186,34810475.0,07K,NHS WEST SUFFOLK
3608073.82,2025-03-01,407882,28359204.200000007,09D,NHS BRIGHTON AND HOVE
9091482.14,2025-03-01,1092163,79001388.39999998,10Q,NHS OXFORDSHIRE
2982204.8,2025-03-01,316334,24967442.3,10R,NHS PORTSMOUTH
11829036.22,2025-03-01,1407825,106617038.99999999,11J,NHS DORSET
8869310.76,2025-03-01,1188141,63236578.1,11M,NHS GLOUCESTERSHIRE
9472125.11,2025-03-01,1237093,77810442.1,11N,NHS CORNWALL AND THE ISLES OF SCILLY
8124064.78,2025-03-01,975400,69937595.29999998,11X,NHS SOMERSET
6406399.17,2025-03-01,724590,67127160.1,12F,NHS WIRRAL
7264969.39,2025-03-01,1140977,79560190.3,13T,NHS NEWCASTLE GATESHEAD
9220172.28,2025-03-01,1145163,112230359.50000001,14L,NHS MANCHESTER
6973282.08,2025-03-01,744182,62417290.4,14Y,NHS BUCKINGHAMSHIRE
6549898.39,2025-03-01,725471,54506712.5,15A,NHS BERKSHIRE WEST
12177210.57,2025-03-01,1360260,110166627.79999997,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
21195143.27,2025-03-01,2232989,266110889.70000005,15E,NHS BIRMINGHAM AND SOLIHULL
11700406.34,2025-03-01,1424523,113945053.4,15F,NHS LEEDS
14877574.21,2025-03-01,1853259,158935088.4,15M,NHS DERBY AND DERBYSHIRE
18787627.31,2025-03-01,2354419,167665149.20000002,15N,NHS DEVON
11344784.73,2025-03-01,1584959,109178872.29999998,16C,NHS TEES VALLEY
12371884.96,2025-03-01,1373685,103744439.2,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
17003187.48,2025-03-01,2271372,159439863.4,26A,NHS NORFOLK AND WAVENEY
11688300.13,2025-03-01,1458288,116101531.39999999,27D,NHS CHESHIRE
9666092.4,2025-03-01,1173280,115145553.50000001,36J,NHS BRADFORD DISTRICT AND CRAVEN
16753995.93,2025-03-01,2107312,153171085.4,36L,NHS SOUTH WEST LONDON
8986886.29,2025-03-01,1138043,81822346.9,42D,NHS NORTH YORKSHIRE
14345222.3,2025-03-01,1893438,141769609.20000002,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
13174031.36,2025-03-01,1450176,116484414.20000002,70F,NHS WEST SUSSEX
14223347.02,2025-03-01,2008790,127075818.0,71E,NHS LINCOLNSHIRE
20224768.12,2025-03-01,2229874,185651091.40000004,72Q,NHS SOUTH EAST LONDON
10190359.63,2025-03-01,1464960,93805514.6,78H,NHS NORTHAMPTONSHIRE
9282010.86,2025-03-01,1472057,86309635.6,84H,NHS COUNTY DURHAM
27319698.49,2025-03-01,3078820,252496808.80000016,91Q,NHS KENT AND MEDWAY
15053258.99,2025-03-01,1550442,128306805.70000002,92A,NHS SURREY HEARTLANDS
12773935.97,2025-03-01,1673742,114579712.80000004,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
17272059.89,2025-03-01,2090891,182194819.5,93C,NHS NORTH CENTRAL LONDON
8872619.5,2025-03-01,1034108,72665837.7,97R,NHS EAST SUSSEX
8743524.27,2025-03-01,1075559,116434280.89999999,99A,NHS LIVERPOOL
3339802.9,2025-03-01,503727,34206550.0,99C,NHS NORTH TYNESIDE
3676248.56,2025-03-01,386328,29819744.3,99E,NHS BASILDON AND BRENTWOOD
2907161.23,2025-03-01,291735,21055180.1,99F,NHS CASTLE POINT AND ROCHFORD
2888296.17,2025-03-01,299703,20853239.200000003,99G,NHS SOUTHEND
24328984.02,2025-03-01,3171516,289255949.70000005,A3A8R,NHS NORTH EAST LONDON
13794968.2,2025-03-01,1724343,127119210.1,B2M3M,NHS COVENTRY AND WARWICKSHIRE
20167120.75,2025-03-01,2203477,228263068.9999999,D2P2L,NHS BLACK COUNTRY
193802.82,2025-03-01,17952,1020009.5,D4U1Y,NHS FRIMLEY
27454920.5,2025-03-01,2886695,219202661.99999994,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
12879267.46,2025-03-01,1428415,118249918.00000001,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
7797188.28,2025-03-01,863779,76537974.19999999,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
5123524.54,2025-03-01,569914,48349378.9,U2G6B,NHS THAMES VALLEY ICB - U2G6B
24453904.86,2025-03-01,3138298,234651151.6999999,W2U3Z,NHS NORTH WEST LONDON
6979529.28,2025-03-01,918048,73845591.9,X2C4Y,NHS KIRKLEES
5518563.6,2025-04-01,835611,52630435.8,00L,NHS NORTHUMBERLAND
2542729.83,2025-04-01,398130,26099900.099999998,00N,NHS SOUTH TYNESIDE
4743179.54,2025-04-01,775320,48480281.8,00P,NHS SUNDERLAND
2266393.01,2025-04-01,311501,23907476.2,00Q,NHS BLACKBURN WITH DARWEN
3235529.25,2025-04-01,439884,30581379.6,00R,NHS BLACKPOOL
4457560.28,2025-04-01,560532,50116273.49999999,00T,NHS BOLTON
3161250.97,2025-04-01,349543,33850638.5,00V,NHS BURY
2869522.0,2025-04-01,334336,28678047.80000001,00X,NHS CHORLEY AND SOUTH RIBBLE
3808588.05,2025-04-01,479543,44925389.599999994,00Y,NHS OLDHAM
5998650.72,2025-04-01,761962,54874399.8,01A,NHS EAST LANCASHIRE
3784471.33,2025-04-01,425565,43354234.699999996,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
3150324.39,2025-04-01,396287,34477108.5,01E,NHS GREATER PRESTON
2315495.97,2025-04-01,277038,24198160.3,01F,NHS HALTON
4041609.78,2025-04-01,549464,45050470.9,01G,NHS SALFORD
5275219.82,2025-04-01,688002,45992533.99999999,01H,NHS NORTH CUMBRIA
3098178.24,2025-04-01,386428,35941699.00000001,01J,NHS KNOWSLEY
4986020.29,2025-04-01,655480,49361689.9,01K,NHS MORECAMBE BAY
2875379.04,2025-04-01,352798,34920367.599999994,01T,NHS SOUTH SEFTON
2032297.69,2025-04-01,282880,22209469.8,01V,NHS SOUTHPORT AND FORMBY
4908507.84,2025-04-01,618478,54129648.8,01W,NHS STOCKPORT
3546124.06,2025-04-01,453900,39543424.49999999,01X,NHS ST HELENS
3659970.82,2025-04-01,458485,39512748.6,01Y,NHS TAMESIDE AND GLOSSOP
3386220.53,2025-04-01,444962,37291946.99999999,02A,NHS TRAFFORD
3291790.2,2025-04-01,365291,31339143.400000002,02E,NHS WARRINGTON
1893416.98,2025-04-01,217620,20620490.6,02G,NHS WEST LANCASHIRE
5877922.36,2025-04-01,644161,63532867.1,02H,NHS WIGAN BOROUGH
3339476.14,2025-04-01,455015,31242329.3,02M,NHS FYLDE AND WYRE
4370391.2,2025-04-01,698544,46548864.49999999,02P,NHS BARNSLEY
1895472.62,2025-04-01,286024,17732852.8,02Q,NHS BASSETLAW
3282185.98,2025-04-01,446944,33248455.9,02T,NHS CALDERDALE
5129609.21,2025-04-01,685011,45411131.70000001,02X,NHS DONCASTER
5515756.76,2025-04-01,727984,53353285.0,02Y,NHS EAST RIDING OF YORKSHIRE
4457212.98,2025-04-01,616071,47969525.6,03F,NHS HULL
2865344.27,2025-04-01,370272,27609349.7,03H,NHS NORTH EAST LINCOLNSHIRE
3255632.07,2025-04-01,458192,32918047.199999996,03K,NHS NORTH LINCOLNSHIRE
4011518.21,2025-04-01,586207,31326635.3,03L,NHS ROTHERHAM
8376242.89,2025-04-01,1234968,85291422.19999999,03N,NHS SHEFFIELD
3140087.58,2025-04-01,362340,28431280.700000003,03Q,NHS VALE OF YORK
6282960.1,2025-04-01,765565,65967481.19999999,03R,NHS WAKEFIELD
5354937.76,2025-04-01,610103,48413974.300000004,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
5521435.0,2025-04-01,653751,60978593.300000004,04C,NHS LEICESTER CITY
6087093.49,2025-04-01,747419,56075243.6,04V,NHS WEST LEICESTERSHIRE
2248605.06,2025-04-01,258616,25479825.1,04Y,NHS CANNOCK CHASE
2134330.77,2025-04-01,265306,21615330.700000003,05D,NHS EAST STAFFORDSHIRE
3983358.01,2025-04-01,476682,43281649.8,05G,NHS NORTH STAFFORDSHIRE
3089879.01,2025-04-01,374763,32282974.700000003,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2432157.94,2025-04-01,281929,26288976.2,05V,NHS STAFFORD AND SURROUNDS
4874036.36,2025-04-01,582860,61521969.3,05W,NHS STOKE ON TRENT
12670630.74,2025-04-01,1699506,112546198.40000004,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
7569061.4,2025-04-01,981676,62750457.89999999,06K,NHS EAST AND NORTH HERTFORDSHIRE
5652692.01,2025-04-01,772690,52969012.39999999,06L,NHS IPSWICH AND EAST SUFFOLK
7416439.03,2025-04-01,881883,64577075.6,06N,NHS HERTS VALLEYS
5388839.15,2025-04-01,726422,42891641.300000004,06Q,NHS MID ESSEX
5673277.29,2025-04-01,767921,55293747.9,06T,NHS NORTH EAST ESSEX
2258122.22,2025-04-01,272777,18958451.0,07G,NHS THURROCK
4133090.12,2025-04-01,551988,34188527.0,07H,NHS WEST ESSEX
4309670.59,2025-04-01,589872,34695216.699999996,07K,NHS WEST SUFFOLK
3665761.1,2025-04-01,419005,28576538.1,09D,NHS BRIGHTON AND HOVE
9067728.84,2025-04-01,1087267,78449996.89999999,10Q,NHS OXFORDSHIRE
2944838.87,2025-04-01,310534,24778519.5,10R,NHS PORTSMOUTH
11535600.59,2025-04-01,1391321,104585375.69999999,11J,NHS DORSET
